"","y","t","sa","w","s","i"
"65",589,748.27360432506,704.466212846659,0.829530954601094,1.00791179955992,0.941455383130994
"66",574,748.150114215848,636.197358887387,0.959135757847993,0.940675749665843,0.850360571760653
"67",608,748.024334996641,667.183452292503,1.02165689300541,0.891976152757981,0.891927469572897
"68",645,747.913488029196,720.696932168993,1.02276663097783,0.875045208482551,0.96361002135164
"69",664,747.783922629331,754.461281271847,1.02048721296804,0.862429404422106,1.00892952956121
"70",767,747.690026000164,780.298023043101,1.15907578972036,0.848053054630338,1.04361165176614
"71",638,747.583396996132,776.789554362205,0.988819527880685,0.830615951541749,1.03906742375958
"72",497,747.502011656167,739.435474162862,0.834336857619351,0.805591133226609,0.989208674535293
"73",619,747.402947739329,766.73968527901,0.954895893634897,0.84544757157041,1.02587190430298
"74",673,747.294549557694,774.594159060434,1.01853351393669,0.853032391871533,1.03653125734544
"75",744,747.192672321114,784.786382140539,1.02442781517311,0.925422629666998,1.05031327422235
"76",728,747.107362203782,773.719433483849,1.01632627367552,0.925794766129653,1.0356201432704
"77",790,747.005810001949,792.626052148317,1.15707225712574,0.861386910247853,1.06107079963173
"78",686,746.901962724801,787.385870784318,0.99337555075462,0.877047331582629,1.05420243898118
"79",533,746.771807177862,722.398036927156,0.84183771000204,0.876440172942753,0.967361153679841
"80",567,746.656025422272,687.472356495702,0.953900788753283,0.864618674210105,0.920735028029677
"81",704,746.558477846681,767.153103524815,1.01233090728971,0.906500642827619,1.02758608506803
"82",678,746.436674167601,724.370240321767,1.02234489837941,0.9155280611193,0.970437634417625
"83",805,746.349738526132,790.299441235791,1.01439512612649,1.00414643701307,1.058886203667
"84",739.285072472305,746.242991447742,712.60198265653,1.15678547815669,0.896834037625039,0.954919497835488
"85",623,746.166368114402,672.726999041742,0.998736834666632,0.92725273134416,0.901577755027682
"86",535.467363285753,746.067621265048,686.545739497038,0.847144922066729,0.920673869918445,0.920219186476578
"87",650.412964691575,745.985661496507,724.841129808167,0.95372860356296,0.94085252104985,0.971655578947828
"88",609,745.905556849619,690.128423212614,1.00569930261429,0.877443637744108,0.925222257530051
"89",651,745.794260216181,728.402706238834,1.0220830506282,0.874426380903169,0.976680493662815
"90",533,745.693993537546,550.392348311084,1.01283833155809,0.95612504037518,0.738094115120926
"91",636,745.575692175857,576.178869801604,1.15365973527687,0.956801952791502,0.772797283827894
"92",727,745.449336606298,788.263171022186,1.00332541705481,0.919224012040766,1.05743359382517
"93",560,745.349156336737,745.903125382214,0.854130132317342,0.878985188123254,1.00074323428257
"94",598,745.22704439848,696.627096298423,0.954357379404195,0.899476424939855,0.934785045087454
"95",646,745.120577292719,681.310761589483,0.99880977796343,0.94930219237878,0.91436310088888
"96",694,744.97932309201,719.908271604572,1.02212131643016,0.943148028529888,0.966346647872882
"97",747,744.844632100532,774.845135808218,1.01041252513756,0.954128722220602,1.04027753227285
"98",678,744.747126367046,629.361132567179,1.15103687163073,0.935923903685354,0.845066882818693
"99",657,744.641019686892,703.369752103682,1.00771947691344,0.926919522273718,0.944575619000194
"100",625,744.534633550091,762.6028893407,0.860873646702463,0.952011419146053,1.02426785132138
"101",644,744.443921051673,755.180946718827,0.952283202681516,0.895506452230416,1.01442288043938
"102",641,744.347667206846,732.563419511796,0.995805065038537,0.878695637357469,0.984168355441657
"103",767,744.259544168061,739.04137371994,1.02229770134544,1.01519443287508,0.992988775906187
"104",747,744.137094613332,791.232363894924,1.00813477104658,0.936478831396738,1.06328843115402
"105",883,744.063535636183,923.557859812303,1.14874626919284,0.832285792292218,1.24123521121439
"106",699,743.974258867676,762.645099309,1.00829375070752,0.909007813740589,1.02509608392868
"107",632,743.861409409073,763.760294875555,0.869311369990295,0.951885346185865,1.02675079687531
"108",803,743.733897488352,881.969255466417,0.950359868791092,0.958018752238868,1.18586669028385
"109",704,743.644228185194,772.468564700231,0.992968807090662,0.917817297397634,1.0387609227942
"110",660,743.539987506219,727.988103166676,1.02361485235218,0.885692719409048,0.979083997362801
"111",690,743.436985481986,773.753089354413,1.00549473650381,0.886884149451571,1.04077831001746
"112",822,743.325329137933,778.625471771222,1.14483050035186,0.922150952592118,1.04748949248673
"113",692,743.206362174683,702.560812390733,1.01025952116666,0.974965437801516,0.945310546501488
"114",621,743.115939972239,726.118923677409,0.8769560938381,0.975227624415771,0.97712736952532
"115",699,743.010602747399,780.742142462676,0.949332218247394,0.94308607745734,1.05078196673878
"116",793,742.899021026997,841.495899352063,0.989457791252191,0.952409921106369,1.13271908500938
"117",866,742.810102188349,851.821894381046,1.02358492824933,0.993219439250412,1.1467559365059
"118",693,742.695116666585,725.867580298168,1.00432878060323,0.950604632954333,0.97734260534263
"119",945,742.569235747439,799.218610267522,1.14332544329762,1.03418051766531,1.07628834025566
"120",827,742.472669149437,798.181708666028,1.00947445432952,1.02638053030045,1.07503177131141
"121",723,742.353423920355,791.956909387458,0.882643764361384,1.03431134365682,1.0668192317416
"122",719,742.241960722969,763.416890973506,0.951893895612732,0.989415213579852,1.02852833896633
"123",748,742.131819599434,768.931051921093,0.98527547468511,0.987316797505165,1.03611114846972
"124",647,742.021643672728,689.534334810663,1.02200592407675,0.91811053557269,0.92926445028979
"125",718,741.908342439637,721.186519859904,1.00527762131014,0.990354841500173,0.972069565208564
"126",866,741.796336832959,762.563585642717,1.14116828986275,0.995158218636819,1.02799589021755
"127",775,741.674907778022,742.872665204577,1.00788096208678,1.03508992715391,1.00161493588902
"128",645,741.56291631227,704.605014910649,0.885359636407996,1.0339374502048,0.950162149982622
"129",686,741.437391519532,720.512946815132,0.958430596300736,0.993394285308338,0.971778541325631
"130",715,741.307242069478,706.387636168644,0.982552324430589,1.03016612576725,0.952894557183402
"131",782,741.176728990785,711.418622655376,1.01915964728184,1.07854756779686,0.959850187989673
"132",753,741.044876803081,748.783317460259,1.00433673338835,1.00128905517645,1.010442607323
"133",821,740.912278881908,731.641456715582,1.14012474707992,0.984220664073035,0.987487287725457
"134",825,740.772298855583,789.31542935758,1.00557155810676,1.03941833900002,1.06553043435478
"135",751,740.634517857131,763.389498862003,0.889411738288334,1.10609110187786,1.03072363015257
"136",783,740.492458222028,785.276205782797,0.963432256398378,1.03494707392692,1.06047833041851
"137",666,740.352080034271,693.97573163362,0.981796731641077,0.977481088397309,0.937359062463221
"138",683,740.209600527598,716.046179499604,1.01306701658105,0.941545898719161,0.96735597456346
"139",799,740.067063921848,784.808757798251,1.00630893850953,1.01169966978774,1.06045626951604
"140",916,739.924093932032,765.05189509905,1.13801624374286,1.05209781168057,1.03395997153368
"141",923,739.776278633071,776.597568208533,1.00540147506798,1.18213249796692,1.04977354727229
"142",680,739.632488846288,726.92617675092,0.891062039890463,1.04980989486531,0.982820776146288
"143",837,739.479728927272,901.073468581334,0.967729854842863,0.959867121964873,1.2185235555929
"144",752,739.329169726283,762.672078642421,0.981234989933299,1.00486325834658,1.03157309338245
"145",709,739.179036537493,719.865649150058,1.01008783783032,0.975069659510985,0.973871841011747
"146",764,739.025633090422,734.559772295162,1.00421263217049,1.03571564764408,0.993957096215209
"147",853,738.871051876788,769.280377313965,1.13893727905077,0.973564138677846,1.04115647156555
"148",723,738.713783560871,737.620453278015,1.00604305831699,0.974291195372279,0.998519954132188
"149",645.376672749834,738.556517346424,724.009595771599,0.892006001559411,0.999312143874779,0.980303577000321
"150",637,738.39836588799,694.900283912935,0.968038425663975,0.946944108801201,0.941091307911084
"151",686,738.238413967018,727.96761231937,0.982435298337011,0.959197636416208,0.986087419113757
"152",931,738.078493619818,957.959107465076,1.00799357742683,0.964150754277548,1.29790952553959
"153",654,737.91850486489,699.71400936318,1.003420692511,0.931481269250265,0.948226673745354
"154",766,737.756909032859,697.631420892646,1.13961589826301,0.963483402493657,0.94561150475322
"155",661,737.593586931688,703.007657210083,1.0077777119324,0.932989282308759,0.953109774360324
"156",630,737.430755511077,740.128204455891,0.890824745650596,0.955523390050419,1.00365790133468
"157",644,737.268399622202,685.628891708775,0.966123797943211,0.972218716074412,0.929958332759293
"158",798,737.105595159788,753.742175315692,0.984044325554352,1.07588391165105,1.02257014499028
"159",779,736.941904750682,723.850299316212,1.01113076740846,1.06434242534248,0.982235227295293
"160",677,736.777995895578,666.567266779721,0.99953785006593,1.01612103372524,0.904705719352389
"161",904,736.613647725522,722.472675076949,1.14085889302572,1.09676876155269,0.980802727872018
"162",704,736.449480932316,707.65418040986,1.00702264994255,0.98789854037363,0.960899829155963
"163",673,736.285521512814,717.790453673234,0.891785775596684,1.05137306155672,0.974880576489431
"164",688,736.121326155997,713.430139981819,0.96432634329974,1.00002982924951,0.969174665414638
"165",701,735.957361529533,741.480108856016,0.985959349835636,0.958869496690693,1.00750416751727
"166",907,735.793671349908,805.067154320097,1.01121817214377,1.11411574842524,1.09414797336201
"167",711,735.62980280785,719.528710907609,0.998691199023362,0.989441791845967,0.978112507352498
"168",813,735.466322466188,725.550086711957,1.14072702959364,0.982293827255132,0.986517077055303
"169",849,735.303377362245,775.934056054481,1.0078866267498,1.08560339755415,1.05525702715795
"170",715,735.141128762978,797.270695202905,0.892435472243938,1.00490131921531,1.08451379471105
"171",743,734.979527121466,751.455367809825,0.961611616875269,1.02821970250731,1.02241673418154
"172",746,734.818702205049,756.259903297493,0.985711726989872,1.00073209679002,1.02917889954094
"173",849,734.65872588119,786.11845577495,1.01391817762785,1.06516475732086,1.07004576149563
"174",851,734.499718983424,807.127961825455,0.997790435095993,1.05669056705399,1.09888123979482
"175",983,734.341740147191,791.230236270267,1.14372988943623,1.08624345298928,1.07746869476829
"176",708,734.184912637879,711.097954301565,1.00332693294584,0.992341965978873,0.968554300232943
"177",669,734.029333479749,720.03069857855,0.892730542165576,1.04076987139031,0.980929052474188
"178",826,733.875093647589,785.061380278821,0.963124717867331,1.09243072154099,1.06974795448749
"179",791,733.722292539502,761.705736339001,0.984344418647299,1.05497501445876,1.03813901265375
"180",759,733.571028842519,728.377046343197,1.01397572104125,1.02768015087285,0.992919591566317
"181",815,733.421415705359,754.660723222445,0.99959655966513,1.08039137520991,1.02895921371025
"182",853,733.273551459341,686.282658357683,1.14750796138032,1.08315422718993,0.935916285255157
"183",667,733.127529747208,660.552400099171,0.999396549051878,1.01037063027693,0.901006132353177
"184",648,732.983452968733,728.925978418541,0.888897836479873,1.00009148187092,0.994464439089644
"185",887,732.841427582577,824.34073818532,0.963254629949703,1.11705807374535,1.12485553785431
"186",972,732.701565009202,956.822786959025,0.985523616803695,1.03078411996861,1.3058833673257
"187",752,732.563982119335,731.829148198729,1.01856966071566,1.00882863611891,0.998996901378526
"188",687,732.428805379162,735.523231737555,0.998457146629901,0.935472257618853,1.00422488347764
"189",742,732.296165639497,704.893497232486,1.15129113042214,0.914313731640047,0.962579800778991
"190",751,732.166191631269,742.638295651593,0.992826300746572,1.01856634616485,1.01430290573373
"191",702,732.039012251929,746.751658514949,0.888248605353375,1.05834285463624,1.02009817238805
"192",765,731.914751188709,737.255690203614,0.961416850172751,1.07927364612274,1.00729721460898
"193",752,731.793514760585,728.158544599078,0.98729783821157,1.04602895027277,0.995032792600389
"194",706,731.675421278971,685.877999429392,1.02216000896808,1.00702196408747,0.937407461672657
"195",780,731.560596784854,729.693798306025,0.999813284339772,1.06914114827903,0.997448197063875
"196",831,731.449165901114,720.577498599171,1.15147233124294,1.00153659075799,0.98513681085609
"197",827,731.341268938129,759.139077789716,0.990493379148715,1.09984778552951,1.03800935354291
"198",686,731.23705270587,718.089419658773,0.885940083670216,1.07830405002655,0.982020012527475
"199",713,731.136670952295,708.735390683883,0.959275593428722,1.04872595151779,0.969361022147562
"200",693,731.040272201478,714.940219016105,0.987904180046164,0.98117998966356,0.977976516756199
"201",727,730.948001005036,716.403756657248,1.02619627345593,0.988885760091472,0.980102217493186
"202",645,730.859998105357,667.511417230605,1.00054594995946,0.965748356927529,0.913323234218628
"203",781,730.776391107671,694.080079942453,1.15237956332594,0.976440772802768,0.949784487277161
"204",623,730.697299970756,660.017709480724,0.990343617498787,0.953117735746325,0.903271039193849
"205",788,730.6228270826,798.342882648202,0.882101204443781,1.11896974617367,1.09268811903402
"206",665,730.553074121133,693.122935006535,0.959133143037205,1.00030508678792,0.948764654560346
"207",646,730.488134344435,690.915153329993,0.986311212259221,0.947968333159192,0.945826661442001
"208",847,730.428102139961,795.760665296877,1.02684972858071,1.03655905459133,1.08944420808223
"209",957,730.373047793417,908.065805165593,1.00471451150581,1.04894312519361,1.24329040879728
"210",781,730.323025044456,688.020721182518,1.15305816066693,0.984460514807921,0.942077269357127
"211",783,730.278066348733,738.381146260273,0.99206410556272,1.06891070541438,1.01109588290397
"212",623,730.238195642248,664.871515035656,0.875684965593642,1.0700459466188,0.910485809977248
"213",578,730.203432538596,569.799179309619,0.960116626678718,1.0565304747849,0.780329362912851
"214",713,730.173806158245,702.234705987217,0.984914198778919,1.03088172805406,0.961736370251314
"215",714,730.149348853129,728.842181766366,1.02652873089472,0.954319071854061,0.998209726422662
"216",693,730.13008296259,741.406833047264,1.00685782564826,0.928343071298496,1.0154448506476
"217",866,730.116014550834,754.396763837493,1.1600263423081,0.989578437965715,1.03325601521232
"218",665,730.107131743301,710.480404684662,0.990464375656853,0.944997546888557,0.973118017609587
"219",676,730.103398755424,773.505186318535,0.868826049897633,1.00589032769113,1.05944608344119
"220",716,730.104778082315,729.719147463495,0.957404969436672,1.02485306165434,0.999471814689622
"221",721,730.111230409409,736.871414014446,0.989629391324057,0.988714653335003,1.00925911467113
"222",672,730.122709297044,700.893819229627,1.02637370708077,0.934139044460376,0.959967153883547
"223",685,730.139169035134,743.14548623784,1.00807577126631,0.914373330340165,1.01781347687441
"224",853,730.160579970098,747.042981525761,1.16240486811236,0.982304245716127,1.02312149137982
"225",971,730.186905894637,945.175568387297,0.990795163115046,1.0368665522139,1.29442963268323
"226",593,730.218104170362,726.254700981774,0.866141384863054,0.942707466457698,0.994572302212239
"227",582,730.254130411059,696.990265127935,0.949496977144582,0.879432853665644,0.954448918673833
"228",641,730.294933047092,687.338904634947,0.993913287100073,0.938293281329826,0.941179889838596
"229",802,730.340426915937,732.068249988901,1.03275746443534,1.06077787737022,1.00236577766927
"230",681,730.390527192877,665.696251530194,1.00691885772289,1.01595980479888,0.911425089381534
"231",908,730.445145007132,740.735832543575,1.16055262429482,1.05622795263641,1.01408824140565
"232",689,730.504188002378,743.775700277587,0.99349941529204,0.932415792285922,1.01816760600853
"233",682,730.567550673432,788.419751619955,0.865732229268077,0.999178989613491,1.07918802428769
"234",875,730.635134308403,930.13161902879,0.940248596250935,1.00050888841235,1.27304529354344
"235",714,730.706837289801,714.735705861618,0.994635072014636,1.00435897383169,0.978142901348207
"236",877,730.782527836476,809.517477727733,1.04110852908745,1.04058451598575,1.10774060256251
"237",875,730.862071438884,917.275102798507,1.0068803319951,0.947393912037328,1.25505911258005
"238",761,730.945342515785,721.325519464952,1.15973395222672,0.90969328282405,0.986839203301135
"239",663,731.032226460208,714.25816758133,0.995789041127198,0.932161089783874,0.977054282599687
"240",581.662683849,731.122613597021,724.25466792174,0.863140490801923,0.930461503610514,0.990606301121653
"241",736,731.216383947606,751.610628380681,0.93431059264397,1.04807805806472,1.02789084719761
"242",783,731.313413797699,800.804246959638,0.991056605276299,0.986590510653691,1.09502195891782
"243",769,731.413559594349,773.15600578851,1.05005652621798,0.947210552156319,1.05707092197923
"244",675,731.516660927399,699.703891989901,1.00856197955358,0.956504221213275,0.956511217533765
"245",865,731.622558016016,709.484849412957,1.16362949347776,1.04775142762579,0.96974162652517
"246",703,731.731100744267,700.054783384539,0.991718323149593,1.01259309181742,0.956710440040735
"247",654,731.842121947136,763.963656825792,0.860267471880611,0.995111047320806,1.04389134475233
"248",634,731.955455421777,731.423483225568,0.93078558465122,0.931259485784889,0.999273217799979
"249",648,732.070922861673,676.754080690819,0.989073731196644,0.968089378234393,0.924437864633908
"250",743,732.188341565614,674.881056605104,1.05395737219141,1.04457235954893,0.921731497611705
"251",813,732.307525574263,731.725449821724,1.01340970172002,1.09637046513116,0.999205148476273
"252",819,732.428308496868,668.478167961076,1.16890925554067,1.04813174861985,0.912687508396509
"253",905,732.550544410513,779.194556759201,0.986891929701537,1.17688240951732,1.06367343892458
"254",484,732.674111044724,568.495775296996,0.851962983782555,0.999303466922515,0.77591901600887
"255",752,732.7988920095,799.917712960148,0.931400580388822,1.00933660233015,1.0915924159855
"256",731,732.924777360216,747.058865854003,0.992621685501244,0.985777256192682,1.01928450085245
"257",649,733.051657873333,602.112806242473,1.05399634785597,1.02265165735092,0.821378411433201
"258",1012,733.17941561276,976.536170395759,1.01838053946589,1.01761168883984,1.33191978607257
"259",934,733.307940904663,772.713982191101,1.16947295498317,1.03356530539499,1.05373737155747
"260",772,733.437126730209,733.361933085285,0.982926327357563,1.0709716374683,0.999897477722106
"261",511,733.566854801986,574.058027001232,0.846230919858906,1.05190426609351,0.782557204218543
"262",657,733.696992557084,670.328088758047,0.934149662880184,1.04920775067082,0.913630688905807
"263",709,733.827399166459,701.686276965591,0.995025537076729,1.01547450722388,0.956200705728109
"264",643,733.957915894679,585.742611587059,1.05329953764769,1.04220285889027,0.798060214219574
"265",683,734.088358809847,689.005710081049,1.02217584021529,0.969777872737806,0.938586890545589
"266",971,734.218540211147,760.033168876645,1.1682069570098,1.09362113768383,1.03515932553007
"267",765,734.348270970567,719.336784513372,0.983803296837705,1.08098804829615,0.979558082927934
"268",755,734.477345059281,779.602921225048,0.8380589076619,1.15557715443239,1.06143903071935
"269",688,734.605547198753,735.201173824554,0.937291559392691,0.998406823248839,1.00081081150023
"270",764,734.732644885717,768.732488425233,0.995776965802236,0.998058612914998,1.04627512303445
"271",856,734.858412064906,772.882029653715,1.0556255188872,1.04918162206832,1.05174278060173
"272",778,734.982631672592,711.412614990665,1.02655110995783,1.06531356754779,0.967931192294587
"273",1002,735.105088222306,733.67085175777,1.16561937510821,1.1716818394554,0.998048936828876
"274",776,735.225568846143,698.032187445999,0.98130304633596,1.13287795302182,0.949412285186823
"275",592,735.343870388846,681.704763638814,0.83144168607018,1.04446425829798,0.927055750499875
"276",582,735.45979970853,582.792889862687,0.942731016364926,1.05930480957044,0.792419776164045
"277",735,735.573162993648,690.183374905829,0.996394275718448,1.06878812887265,0.938293305994077
"278",671,735.683770654601,532.386828452212,1.05608990100188,1.19342279345715,0.723662597556695
"279",699,735.791435898138,642.628823865461,1.03156243623973,1.05443898765621,0.873384484396779
"280",715,735.895970026095,634.284319522908,1.16195758611126,0.970134146464037,0.861921175489542
"281",923,735.997185554534,919.799050215398,0.982082675154694,1.02178775652684,1.24973174934409
"282",651,736.094910836016,721.622184010488,0.824191516585246,1.09456856839392,0.98033850443404
"283",714,736.18897947336,721.257992877162,0.944022523469875,1.04863709483602,0.979718541009838
"284",816,736.279231058681,756.632916523483,0.999762104947166,1.07871882220646,1.02764397609795
"285",969,736.365508245935,940.119960316157,1.05879907952118,0.97347980940212,1.27670287348952
"286",777,736.447674123591,766.27474033203,1.03233902405888,0.982232193776201,1.04050127016008
"287",723,736.525607115177,687.565801953924,1.16106868024352,0.905661944907121,0.933525997347168
"288",804,736.599195666659,804.565131327795,0.980482466977004,1.01918966194313,1.09226990208647
"289",703,736.668342438979,770.755208544401,0.819590730358571,1.11286329599253,1.04627165868506
"290",677,736.732974134181,714.553984846707,0.945915279817132,1.00161629723996,0.969895484434454
"291",686,736.793022867966,676.884565627565,1.00194283245286,1.01150157066409,0.918690248983076
"292",937,736.848427480613,775.572930347657,1.0592793538101,1.14052928417111,1.05255423153911
"293",848,736.899141761342,740.135072007737,1.03391840505808,1.10815012993065,1.00439127970574
"294",1157,736.945131809642,872.152532405078,1.16128272823237,1.14235989003927,1.18347010484135
"295",764,736.986356707876,723.642208614593,0.979733633194826,1.07760959816008,0.981893629411416
"296",558,737.022774425888,703.287146632942,0.813872751401753,0.974866193623779,0.954227156929818
"297",889,737.054352959283,800.536739917933,0.946860682649387,1.17282822588367,1.08612985827133
"298",792,737.081066290346,750.246096578712,1.00474595155355,1.05066719407581,1.01786103441054
"299",773,737.102891527629,733.666897150772,1.06337082755099,0.990822426432797,0.995338514586836
"300",923,737.119814366874,813.062662758406,1.03118357419465,1.10088434660952,1.10302646450599
"301",894,737.131831308498,731.242312398957,1.164447648294,1.04992006919014,0.99201022305727
"302",705,737.138949888796,694.643853387952,0.973737247457416,1.04228175803302,0.942351307704937
"303",701,737.141178778794,805.232266874881,0.811075072680114,1.0733362433335,1.09237184145497
"304",762,737.138524151144,726.426568773019,0.949063778615488,1.10526865223769,0.985468192168547
"305",895,737.130996468208,761.45874835143,1.00958914434248,1.16421176174618,1.03300329520775
"306",967,737.118593488087,773.967662317395,1.06517053412479,1.17296354458908,1.04999069234563
"307",903,737.101293226194,782.321297380252,1.02966911515406,1.12099818817581,1.06134842601637
"308",1001,737.079060438094,777.650090276809,1.16274609115246,1.10704420407781,1.05504298251886
"309",897,737.05184346429,793.800873053746,0.969310761158876,1.16578331844864,1.07699462404534
"310",655,737.019575227915,758.081584898371,0.811599674588982,1.0645927120041,1.02857727308524
"311",847,736.98220743775,819.634508993308,0.948917162009933,1.08901753793763,1.11214965669648
"312",875,736.939695198124,757.71344417928,1.01511292785875,1.13759768933774,1.02818921156849
"313",879,736.89197865289,740.603010445827,1.06766235159456,1.11165358607391,1.00503605942315
"314",888,736.839004594489,747.145850799538,1.02768165950516,1.15650887752189,1.01398792156873
"315",931,736.780728594859,748.661335108321,1.16028214936473,1.0717677031282,1.01612502343285
"316",776,736.717123291995,754.711154308712,0.964391994475473,1.06617220405354,1.02442461352915
"317",643,736.648163361292,713.363290915445,0.814144316373848,1.10713051334695,0.968390781917382
"318",806,736.573837341536,738.512610856686,0.949074855606084,1.14994391250022,1.00263215093567
"319",816,736.494128870409,715.371784437553,1.0183956364324,1.12006137807074,0.971320417088386
"320",863,736.409025610093,739.854644099373,1.06910021505166,1.0910533185077,1.0046789465765
"321",888,736.31850882812,734.139268157072,1.03052911565736,1.17374632304556,0.997040355980571
"322",1019,736.222560160173,747.510950336629,1.15166242420484,1.1836721455247,1.01533285012891
"323",838,736.121144364166,759.713267630822,0.963771361245846,1.14451184225489,1.03204924005686
"324",688,736.014231834918,723.700574412003,0.815492517848922,1.16576104848003,0.983269810704318
